Sample_ID,Class_Name,Label,S_total,Source
genuine_0426,Genuine,1,0.9337564886437709,synthetic_for_roc
genuine_0427,Genuine,1,0.9918842456401077,synthetic_for_roc
genuine_0428,Genuine,1,0.9857546272880221,synthetic_for_roc
genuine_0429,Genuine,1,0.8566377794730998,synthetic_for_roc
genuine_0430,Genuine,1,0.8425603045698441,synthetic_for_roc
genuine_0431,Genuine,1,0.8184179890609219,synthetic_for_roc
genuine_0432,Genuine,1,0.8426263013649598,synthetic_for_roc
genuine_0433,Genuine,1,0.9625347371390157,synthetic_for_roc
genuine_0434,Genuine,1,0.9238980851555821,synthetic_for_roc
genuine_0435,Genuine,1,0.8807662546710946,synthetic_for_roc
genuine_0436,Genuine,1,0.7605403132259155,synthetic_for_roc
genuine_0437,Genuine,1,0.8210661871176033,synthetic_for_roc
genuine_0438,Genuine,1,0.9567325559153433,synthetic_for_roc
genuine_0439,Genuine,1,0.88272369264291,synthetic_for_roc
genuine_0440,Genuine,1,0.6784806098283774,synthetic_for_roc
genuine_0441,Genuine,1,1.0,synthetic_for_roc
genuine_0442,Genuine,1,0.9297184524694782,synthetic_for_roc
genuine_0443,Genuine,1,0.891133761790342,synthetic_for_roc
genuine_0444,Genuine,1,0.8265200761745131,synthetic_for_roc
genuine_0445,Genuine,1,0.9491599320689442,synthetic_for_roc
genuine_0446,Genuine,1,0.7550587947612449,synthetic_for_roc
genuine_0447,Genuine,1,0.8810142334546062,synthetic_for_roc
genuine_0448,Genuine,1,0.7747293044514132,synthetic_for_roc
genuine_0449,Genuine,1,0.9020164990503434,synthetic_for_roc
genuine_0450,Genuine,1,0.848843574044973,synthetic_for_roc
genuine_0451,Genuine,1,0.8376765888402904,synthetic_for_roc
genuine_0452,Genuine,1,0.8352321278996444,synthetic_for_roc
genuine_0453,Genuine,1,1.0,synthetic_for_roc
genuine_0454,Genuine,1,0.8587112647466761,synthetic_for_roc
genuine_0455,Genuine,1,0.7485610741080155,synthetic_for_roc
genuine_0456,Genuine,1,0.7601359273781934,synthetic_for_roc
genuine_0457,Genuine,1,0.967490665110786,synthetic_for_roc
genuine_0458,Genuine,1,0.8339963386529615,synthetic_for_roc
genuine_0459,Genuine,1,0.9273431431154627,synthetic_for_roc
genuine_0460,Genuine,1,0.7729352711625062,synthetic_for_roc
genuine_0461,Genuine,1,0.811437014202987,synthetic_for_roc
genuine_0462,Genuine,1,0.8916331536818801,synthetic_for_roc
genuine_0463,Genuine,1,0.9671276818149007,synthetic_for_roc
genuine_0464,Genuine,1,0.8663252548976815,synthetic_for_roc
genuine_0465,Genuine,1,0.7696959613871652,synthetic_for_roc
genuine_0466,Genuine,1,0.7806248381091752,synthetic_for_roc
genuine_0467,Genuine,1,0.7764866508520384,synthetic_for_roc
genuine_0468,Genuine,1,0.9305220234002358,synthetic_for_roc
genuine_0469,Genuine,1,0.8725205999181695,synthetic_for_roc
genuine_0470,Genuine,1,0.9137913556139357,synthetic_for_roc
genuine_0471,Genuine,1,0.905760403020124,synthetic_for_roc
genuine_0472,Genuine,1,0.8127659789680557,synthetic_for_roc
genuine_0473,Genuine,1,0.8551979807853959,synthetic_for_roc
genuine_0474,Genuine,1,0.8298737122704839,synthetic_for_roc
genuine_0475,Genuine,1,0.9907891512315099,synthetic_for_roc
genuine_0476,Genuine,1,0.8772032350151904,synthetic_for_roc
genuine_0477,Genuine,1,0.9831223771552767,synthetic_for_roc
genuine_0478,Genuine,1,0.9547670136234467,synthetic_for_roc
genuine_0479,Genuine,1,0.729249900823467,synthetic_for_roc
genuine_0480,Genuine,1,0.8317344961922023,synthetic_for_roc
genuine_0481,Genuine,1,0.7523542392745098,synthetic_for_roc
genuine_0482,Genuine,1,0.9363118800825805,synthetic_for_roc
genuine_0483,Genuine,1,0.9507007022328157,synthetic_for_roc
genuine_0484,Genuine,1,0.989525173291956,synthetic_for_roc
genuine_0485,Genuine,1,0.8246648535547493,synthetic_for_roc
genuine_0486,Genuine,1,0.8683862693407235,synthetic_for_roc
genuine_0487,Genuine,1,0.7174851052298329,synthetic_for_roc
genuine_0488,Genuine,1,0.8731785413792639,synthetic_for_roc
genuine_0489,Genuine,1,0.9092231584681784,synthetic_for_roc
genuine_0490,Genuine,1,0.8585936409834759,synthetic_for_roc
genuine_0491,Genuine,1,0.9736525941616038,synthetic_for_roc
genuine_0492,Genuine,1,0.8929597556970559,synthetic_for_roc
genuine_0493,Genuine,1,0.8566084876298429,synthetic_for_roc
genuine_0494,Genuine,1,0.7731688221094722,synthetic_for_roc
genuine_0495,Genuine,1,0.8858824020389909,synthetic_for_roc
genuine_0496,Genuine,1,0.7988347808780037,synthetic_for_roc
genuine_0497,Genuine,1,0.7864558074989929,synthetic_for_roc
genuine_0498,Genuine,1,0.8406700552225067,synthetic_for_roc
genuine_0499,Genuine,1,0.9505113827340452,synthetic_for_roc
genuine_0500,Genuine,1,0.8512519043976475,synthetic_for_roc
genuine_0501,Genuine,1,0.7443724141315518,synthetic_for_roc
genuine_0502,Genuine,1,0.7753797088361177,synthetic_for_roc
genuine_0503,Genuine,1,0.8850845151146661,synthetic_for_roc
genuine_0504,Genuine,1,0.8659028630938377,synthetic_for_roc
genuine_0505,Genuine,1,0.8245347757970075,synthetic_for_roc
genuine_0506,Genuine,1,0.879010710095116,synthetic_for_roc
genuine_0507,Genuine,1,0.9393697259374416,synthetic_for_roc
genuine_0508,Genuine,1,0.9053180825768699,synthetic_for_roc
genuine_0509,Genuine,1,0.9473879357897614,synthetic_for_roc
genuine_0510,Genuine,1,0.7478046507394451,synthetic_for_roc
genuine_0511,Genuine,1,0.7711565412854668,synthetic_for_roc
genuine_0512,Genuine,1,0.881747114344959,synthetic_for_roc
genuine_0513,Genuine,1,0.7784323719518421,synthetic_for_roc
genuine_0514,Genuine,1,0.7783662853230974,synthetic_for_roc
genuine_0515,Genuine,1,0.6679188206243929,synthetic_for_roc
genuine_0516,Genuine,1,0.8399484351719542,synthetic_for_roc
genuine_0517,Genuine,1,0.8084938042258074,synthetic_for_roc
genuine_0518,Genuine,1,0.87790582585269,synthetic_for_roc
genuine_0519,Genuine,1,0.8413115753345387,synthetic_for_roc
genuine_0520,Genuine,1,0.9588253051767403,synthetic_for_roc
genuine_0521,Genuine,1,0.7775580934341894,synthetic_for_roc
genuine_0522,Genuine,1,0.8086110561787911,synthetic_for_roc
genuine_0523,Genuine,1,0.7327830653042092,synthetic_for_roc
genuine_0524,Genuine,1,0.6735665923315168,synthetic_for_roc
genuine_0525,Genuine,1,0.8365570754022325,synthetic_for_roc
genuine_0526,Genuine,1,0.7668365373174614,synthetic_for_roc
genuine_0527,Genuine,1,0.7176797087690678,synthetic_for_roc
genuine_0528,Genuine,1,0.9653258803357125,synthetic_for_roc
genuine_0529,Genuine,1,0.8306616842340016,synthetic_for_roc
genuine_0530,Genuine,1,1.0,synthetic_for_roc
genuine_0531,Genuine,1,0.9571655674610701,synthetic_for_roc
genuine_0532,Genuine,1,0.7927557436295835,synthetic_for_roc
genuine_0533,Genuine,1,0.8320449168970728,synthetic_for_roc
genuine_0534,Genuine,1,0.9380181665877723,synthetic_for_roc
genuine_0535,Genuine,1,0.8259985936308388,synthetic_for_roc
genuine_0536,Genuine,1,0.8740462509563651,synthetic_for_roc
genuine_0537,Genuine,1,1.0,synthetic_for_roc
genuine_0538,Genuine,1,0.9443215967883576,synthetic_for_roc
genuine_0539,Genuine,1,0.7814381203785987,synthetic_for_roc
genuine_0540,Genuine,1,0.863820653566739,synthetic_for_roc
genuine_0541,Genuine,1,0.783320720418685,synthetic_for_roc
genuine_0542,Genuine,1,0.914105247918896,synthetic_for_roc
genuine_0543,Genuine,1,0.9086114414875172,synthetic_for_roc
genuine_0544,Genuine,1,0.9434524879006417,synthetic_for_roc
genuine_0545,Genuine,1,0.8026969315022344,synthetic_for_roc
genuine_0546,Genuine,1,0.8734287817141754,synthetic_for_roc
genuine_0547,Genuine,1,0.7610753797842805,synthetic_for_roc
genuine_0548,Genuine,1,0.7285504012791701,synthetic_for_roc
genuine_0549,Genuine,1,0.8520755846709887,synthetic_for_roc
genuine_0550,Genuine,1,0.8198202025626249,synthetic_for_roc
genuine_0551,Genuine,1,0.7609695611154761,synthetic_for_roc
genuine_0552,Genuine,1,0.8021950013494855,synthetic_for_roc
genuine_0553,Genuine,1,0.8275687648700548,synthetic_for_roc
genuine_0554,Genuine,1,0.9325562901908755,synthetic_for_roc
genuine_0555,Genuine,1,1.0,synthetic_for_roc
genuine_0556,Genuine,1,0.9594640344011331,synthetic_for_roc
genuine_0557,Genuine,1,0.7985772542332715,synthetic_for_roc
genuine_0558,Genuine,1,0.6915526220287038,synthetic_for_roc
genuine_0559,Genuine,1,0.9203136625304928,synthetic_for_roc
genuine_0560,Genuine,1,0.8390930431177148,synthetic_for_roc
genuine_0561,Genuine,1,0.9138425313970828,synthetic_for_roc
genuine_0562,Genuine,1,0.8246539240862656,synthetic_for_roc
genuine_0563,Genuine,1,0.8066436166644211,synthetic_for_roc
genuine_0564,Genuine,1,0.938490739876614,synthetic_for_roc
genuine_0565,Genuine,1,0.8548584783520287,synthetic_for_roc
genuine_0566,Genuine,1,0.8839201303849481,synthetic_for_roc
genuine_0567,Genuine,1,0.8260850963120474,synthetic_for_roc
genuine_0568,Genuine,1,0.8828616961747974,synthetic_for_roc
genuine_0569,Genuine,1,1.0,synthetic_for_roc
genuine_0570,Genuine,1,1.0,synthetic_for_roc
genuine_0571,Genuine,1,0.7738913129394417,synthetic_for_roc
genuine_0572,Genuine,1,0.8406193145473829,synthetic_for_roc
genuine_0573,Genuine,1,0.888166253364343,synthetic_for_roc
genuine_0574,Genuine,1,0.8295909893041106,synthetic_for_roc
genuine_0575,Genuine,1,0.8047632509848333,synthetic_for_roc
genuine_0576,Genuine,1,0.9547608393555195,synthetic_for_roc
genuine_0577,Genuine,1,0.7676906653896196,synthetic_for_roc
genuine_0578,Genuine,1,0.8465260353092521,synthetic_for_roc
genuine_0579,Genuine,1,1.0,synthetic_for_roc
genuine_0580,Genuine,1,0.7585040063379953,synthetic_for_roc
genuine_0581,Genuine,1,0.8800262863722981,synthetic_for_roc
genuine_0582,Genuine,1,0.820396273375848,synthetic_for_roc
genuine_0583,Genuine,1,0.9604347889660374,synthetic_for_roc
genuine_0584,Genuine,1,0.9706531170716178,synthetic_for_roc
genuine_0585,Genuine,1,0.868960119714397,synthetic_for_roc
genuine_0586,Genuine,1,0.8989373051769718,synthetic_for_roc
genuine_0587,Genuine,1,0.7595083495719382,synthetic_for_roc
genuine_0588,Genuine,1,0.7486776216610751,synthetic_for_roc
genuine_0589,Genuine,1,0.9641114991924348,synthetic_for_roc
genuine_0590,Genuine,1,0.7766718695313575,synthetic_for_roc
genuine_0591,Genuine,1,0.8132720139577051,synthetic_for_roc
genuine_0592,Genuine,1,0.8211758048162606,synthetic_for_roc
genuine_0593,Genuine,1,0.7978607986978481,synthetic_for_roc
genuine_0594,Genuine,1,0.8805587540515449,synthetic_for_roc
genuine_0595,Genuine,1,0.903856947597625,synthetic_for_roc
genuine_0596,Genuine,1,0.8216874121798899,synthetic_for_roc
genuine_0597,Genuine,1,0.9763778353600778,synthetic_for_roc
genuine_0598,Genuine,1,0.8931295076560576,synthetic_for_roc
genuine_0599,Genuine,1,0.8797106314320317,synthetic_for_roc
genuine_0600,Genuine,1,0.7561850481525315,synthetic_for_roc
forged_0001,Forged,0,0.5977294479928876,synthetic_for_roc
forged_0002,Forged,0,0.5744107425691459,synthetic_for_roc
forged_0003,Forged,0,0.7146144922314848,synthetic_for_roc
forged_0004,Forged,0,0.6280262833430919,synthetic_for_roc
forged_0005,Forged,0,0.6829721260861825,synthetic_for_roc
forged_0006,Forged,0,0.7367693044620016,synthetic_for_roc
forged_0007,Forged,0,0.7987382852699808,synthetic_for_roc
forged_0008,Forged,0,0.689612067155966,synthetic_for_roc
forged_0009,Forged,0,0.7185240946610826,synthetic_for_roc
forged_0010,Forged,0,0.8608363245043443,synthetic_for_roc
forged_0011,Forged,0,0.7438603116041902,synthetic_for_roc
forged_0012,Forged,0,0.6364933271830685,synthetic_for_roc
forged_0013,Forged,0,0.6974626117708581,synthetic_for_roc
forged_0014,Forged,0,0.695173195353312,synthetic_for_roc
forged_0015,Forged,0,0.623314715158012,synthetic_for_roc
forged_0016,Forged,0,0.6703031821403541,synthetic_for_roc
forged_0017,Forged,0,0.7905854382515185,synthetic_for_roc
forged_0018,Forged,0,0.7491108995016561,synthetic_for_roc
forged_0019,Forged,0,0.715227219939526,synthetic_for_roc
forged_0020,Forged,0,0.7420522334146901,synthetic_for_roc
forged_0021,Forged,0,0.7174563530417067,synthetic_for_roc
forged_0022,Forged,0,0.6999515168928433,synthetic_for_roc
forged_0023,Forged,0,0.7356791548045742,synthetic_for_roc
forged_0024,Forged,0,0.7496134126269087,synthetic_for_roc
forged_0025,Forged,0,0.5402336348475001,synthetic_for_roc
forged_0026,Forged,0,0.6234001222251201,synthetic_for_roc
forged_0027,Forged,0,0.7196976809418643,synthetic_for_roc
forged_0028,Forged,0,0.797623721361174,synthetic_for_roc
forged_0029,Forged,0,0.7415465738684649,synthetic_for_roc
forged_0030,Forged,0,0.7989554554752155,synthetic_for_roc
forged_0031,Forged,0,0.9212285630687476,synthetic_for_roc
forged_0032,Forged,0,0.6575235912622723,synthetic_for_roc
forged_0033,Forged,0,0.594568466675041,synthetic_for_roc
forged_0034,Forged,0,0.6964617616092077,synthetic_for_roc
forged_0035,Forged,0,0.5541741750330966,synthetic_for_roc
forged_0036,Forged,0,0.7603321008025004,synthetic_for_roc
forged_0037,Forged,0,0.6160253558402008,synthetic_for_roc
forged_0038,Forged,0,0.6134834570744103,synthetic_for_roc
forged_0039,Forged,0,0.6182757824706882,synthetic_for_roc
forged_0040,Forged,0,0.8575096653019891,synthetic_for_roc
forged_0041,Forged,0,0.659032866744734,synthetic_for_roc
forged_0042,Forged,0,0.8550748794956929,synthetic_for_roc
forged_0043,Forged,0,0.5162776916114572,synthetic_for_roc
forged_0044,Forged,0,0.7395580770313711,synthetic_for_roc
forged_0045,Forged,0,0.7550486702275887,synthetic_for_roc
forged_0046,Forged,0,0.6792949465952579,synthetic_for_roc
forged_0047,Forged,0,0.7653266845694862,synthetic_for_roc
forged_0048,Forged,0,0.89275167286185,synthetic_for_roc
forged_0049,Forged,0,0.6601898346121657,synthetic_for_roc
forged_0050,Forged,0,0.44748502765754433,synthetic_for_roc
forged_0051,Forged,0,0.7075676267855178,synthetic_for_roc
forged_0052,Forged,0,0.6191057760043419,synthetic_for_roc
forged_0053,Forged,0,0.7900296422109468,synthetic_for_roc
forged_0054,Forged,0,0.6274840275018074,synthetic_for_roc
forged_0055,Forged,0,0.8004051618018448,synthetic_for_roc
forged_0056,Forged,0,0.7591455497227926,synthetic_for_roc
forged_0057,Forged,0,0.6866523220800912,synthetic_for_roc
forged_0058,Forged,0,0.6937190542158892,synthetic_for_roc
forged_0059,Forged,0,0.7468535404285701,synthetic_for_roc
forged_0060,Forged,0,0.6751634737892942,synthetic_for_roc
forged_0061,Forged,0,0.5351156762921945,synthetic_for_roc
forged_0062,Forged,0,0.6946688596924965,synthetic_for_roc
forged_0063,Forged,0,0.6821225320692904,synthetic_for_roc
forged_0064,Forged,0,0.5087901039972089,synthetic_for_roc
forged_0065,Forged,0,0.9184273338377644,synthetic_for_roc
forged_0066,Forged,0,0.626576577781567,synthetic_for_roc
forged_0067,Forged,0,0.5246373682090738,synthetic_for_roc
forged_0068,Forged,0,0.602866536508482,synthetic_for_roc
forged_0069,Forged,0,0.7098264637737733,synthetic_for_roc
forged_0070,Forged,0,0.6528824530181316,synthetic_for_roc
forged_0071,Forged,0,0.6515542231613448,synthetic_for_roc
forged_0072,Forged,0,0.6738987392328923,synthetic_for_roc
forged_0073,Forged,0,0.6364999931533225,synthetic_for_roc
forged_0074,Forged,0,0.6303578596919936,synthetic_for_roc
forged_0075,Forged,0,0.6797790204948876,synthetic_for_roc
forged_0076,Forged,0,0.5433502236476724,synthetic_for_roc
forged_0077,Forged,0,0.6500507019511528,synthetic_for_roc
forged_0078,Forged,0,0.7126658568442186,synthetic_for_roc
forged_0079,Forged,0,0.6649452248503651,synthetic_for_roc
forged_0080,Forged,0,0.7102711722731855,synthetic_for_roc
forged_0081,Forged,0,0.4993237280098407,synthetic_for_roc
forged_0082,Forged,0,0.745346252866535,synthetic_for_roc
forged_0083,Forged,0,0.8239598912184853,synthetic_for_roc
forged_0084,Forged,0,0.6484219046395735,synthetic_for_roc
forged_0085,Forged,0,0.6275534809289587,synthetic_for_roc
forged_0086,Forged,0,0.6366503155041215,synthetic_for_roc
forged_0087,Forged,0,0.5941652197382307,synthetic_for_roc
forged_0088,Forged,0,0.6201784856443414,synthetic_for_roc
forged_0089,Forged,0,0.7490862901535256,synthetic_for_roc
forged_0090,Forged,0,0.6406428442478994,synthetic_for_roc
forged_0091,Forged,0,0.6164881157655633,synthetic_for_roc
forged_0092,Forged,0,0.7071060792302556,synthetic_for_roc
forged_0093,Forged,0,0.7405890561790884,synthetic_for_roc
forged_0094,Forged,0,0.558452984668996,synthetic_for_roc
forged_0095,Forged,0,0.7281228381222228,synthetic_for_roc
forged_0096,Forged,0,0.8231311625326612,synthetic_for_roc
forged_0097,Forged,0,0.8238511080762893,synthetic_for_roc
forged_0098,Forged,0,0.7066416523970229,synthetic_for_roc
forged_0099,Forged,0,0.6843775834184367,synthetic_for_roc
forged_0100,Forged,0,0.7898167886486358,synthetic_for_roc
forged_0101,Forged,0,0.6786804324716588,synthetic_for_roc
forged_0102,Forged,0,0.703447752741504,synthetic_for_roc
forged_0103,Forged,0,0.7772681837367708,synthetic_for_roc
forged_0104,Forged,0,0.7030595812467965,synthetic_for_roc
forged_0105,Forged,0,0.6890458767335417,synthetic_for_roc
forged_0106,Forged,0,0.6444841790791136,synthetic_for_roc
forged_0107,Forged,0,0.6642442010928203,synthetic_for_roc
forged_0108,Forged,0,0.7948313286158029,synthetic_for_roc
forged_0109,Forged,0,0.6950609317249796,synthetic_for_roc
forged_0110,Forged,0,0.5948870028707246,synthetic_for_roc
forged_0111,Forged,0,0.8056929437602294,synthetic_for_roc
forged_0112,Forged,0,0.8010136715096896,synthetic_for_roc
forged_0113,Forged,0,0.8445748746605783,synthetic_for_roc
forged_0114,Forged,0,0.6732418791357698,synthetic_for_roc
forged_0115,Forged,0,0.7430810399943782,synthetic_for_roc
forged_0116,Forged,0,0.7662054249986854,synthetic_for_roc
forged_0117,Forged,0,0.8660182297450559,synthetic_for_roc
forged_0118,Forged,0,0.8334400739413421,synthetic_for_roc
forged_0119,Forged,0,0.7452334591704451,synthetic_for_roc
forged_0120,Forged,0,0.8140688421324147,synthetic_for_roc
forged_0121,Forged,0,0.44150848744383664,synthetic_for_roc
forged_0122,Forged,0,0.8324922727096767,synthetic_for_roc
forged_0123,Forged,0,0.6344920854455275,synthetic_for_roc
forged_0124,Forged,0,0.7220810399282115,synthetic_for_roc
forged_0125,Forged,0,0.6353036076467797,synthetic_for_roc
forged_0126,Forged,0,0.7254212392368833,synthetic_for_roc
forged_0127,Forged,0,0.5366523804795755,synthetic_for_roc
forged_0128,Forged,0,0.7254257466248525,synthetic_for_roc
forged_0129,Forged,0,0.6851970148747522,synthetic_for_roc
forged_0130,Forged,0,0.7357489297504408,synthetic_for_roc
forged_0131,Forged,0,0.6848510912439137,synthetic_for_roc
forged_0132,Forged,0,0.7635747042770507,synthetic_for_roc
forged_0133,Forged,0,0.6787163300138784,synthetic_for_roc
forged_0134,Forged,0,0.7217268312643028,synthetic_for_roc
forged_0135,Forged,0,0.8290459197421445,synthetic_for_roc
forged_0136,Forged,0,0.6767125954123644,synthetic_for_roc
forged_0137,Forged,0,0.8270287606055828,synthetic_for_roc
forged_0138,Forged,0,0.6998750627749966,synthetic_for_roc
forged_0139,Forged,0,0.6469471362002814,synthetic_for_roc
forged_0140,Forged,0,0.6602292223513047,synthetic_for_roc
forged_0141,Forged,0,0.8473727840286661,synthetic_for_roc
forged_0142,Forged,0,0.6999459039595509,synthetic_for_roc
forged_0143,Forged,0,0.8308414193819529,synthetic_for_roc
forged_0144,Forged,0,0.7319391605785968,synthetic_for_roc
forged_0145,Forged,0,0.7129700968348411,synthetic_for_roc
forged_0146,Forged,0,0.7185164611421179,synthetic_for_roc
forged_0147,Forged,0,0.6085579604288688,synthetic_for_roc
forged_0148,Forged,0,0.7986707547323485,synthetic_for_roc
forged_0149,Forged,0,0.5887291526548729,synthetic_for_roc
forged_0150,Forged,0,0.8727590262856676,synthetic_for_roc
forged_0151,Forged,0,0.7737928130288613,synthetic_for_roc
forged_0152,Forged,0,0.7024941399072039,synthetic_for_roc
forged_0153,Forged,0,0.7115554447769273,synthetic_for_roc
forged_0154,Forged,0,0.7905429796162967,synthetic_for_roc
forged_0155,Forged,0,0.6401111667370852,synthetic_for_roc
forged_0156,Forged,0,0.7428773888549983,synthetic_for_roc
forged_0157,Forged,0,0.5965141895778966,synthetic_for_roc
forged_0158,Forged,0,0.7121651588932264,synthetic_for_roc
forged_0159,Forged,0,0.6956577141830864,synthetic_for_roc
forged_0160,Forged,0,0.7652113440145243,synthetic_for_roc
forged_0161,Forged,0,0.6130760921948003,synthetic_for_roc
forged_0162,Forged,0,0.6034690959987435,synthetic_for_roc
forged_0163,Forged,0,0.7114408194100021,synthetic_for_roc
forged_0164,Forged,0,0.5599481007791228,synthetic_for_roc
forged_0165,Forged,0,0.6850429407169089,synthetic_for_roc
forged_0166,Forged,0,0.6355065539525161,synthetic_for_roc
forged_0167,Forged,0,0.7083775341538308,synthetic_for_roc
forged_0168,Forged,0,0.746493353196336,synthetic_for_roc
forged_0169,Forged,0,0.8902971208219409,synthetic_for_roc
forged_0170,Forged,0,0.6481018552390283,synthetic_for_roc
forged_0171,Forged,0,0.742333467081304,synthetic_for_roc
forged_0172,Forged,0,0.7161934830348848,synthetic_for_roc
forged_0173,Forged,0,0.7731990556253243,synthetic_for_roc
forged_0174,Forged,0,0.748005247693713,synthetic_for_roc
forged_0175,Forged,0,0.9042796596238244,synthetic_for_roc
forged_0176,Forged,0,0.6187906405405817,synthetic_for_roc
forged_0177,Forged,0,0.8032797351200283,synthetic_for_roc
forged_0178,Forged,0,0.5263507875475981,synthetic_for_roc
forged_0179,Forged,0,0.7785583934387876,synthetic_for_roc
forged_0180,Forged,0,0.7693294082298412,synthetic_for_roc
forged_0181,Forged,0,0.6348280677143407,synthetic_for_roc
forged_0182,Forged,0,0.5857603601008681,synthetic_for_roc
forged_0183,Forged,0,0.5831603931080034,synthetic_for_roc
forged_0184,Forged,0,0.6492379830614402,synthetic_for_roc
forged_0185,Forged,0,0.629598167370585,synthetic_for_roc
forged_0186,Forged,0,0.7005681495796064,synthetic_for_roc
forged_0187,Forged,0,0.5732302492637951,synthetic_for_roc
forged_0188,Forged,0,0.8309701283416593,synthetic_for_roc
forged_0189,Forged,0,0.6872242740414735,synthetic_for_roc
forged_0190,Forged,0,0.6433407614461911,synthetic_for_roc
forged_0191,Forged,0,0.7984157943844967,synthetic_for_roc
forged_0192,Forged,0,0.5414766920194116,synthetic_for_roc
forged_0193,Forged,0,0.7950651523811714,synthetic_for_roc
forged_0194,Forged,0,0.6267867916777279,synthetic_for_roc
forged_0195,Forged,0,0.6747379817610328,synthetic_for_roc
forged_0196,Forged,0,0.6008781347513248,synthetic_for_roc
forged_0197,Forged,0,0.6813385563091152,synthetic_for_roc
forged_0198,Forged,0,0.5664967135439902,synthetic_for_roc
forged_0199,Forged,0,0.7306617297378715,synthetic_for_roc
forged_0200,Forged,0,0.8565535666814893,synthetic_for_roc
forged_0201,Forged,0,0.7683321981832105,synthetic_for_roc
forged_0202,Forged,0,0.7873065995806444,synthetic_for_roc
forged_0203,Forged,0,0.5952531572845344,synthetic_for_roc
forged_0204,Forged,0,0.5349189348868432,synthetic_for_roc
forged_0205,Forged,0,0.6234268395505677,synthetic_for_roc
forged_0206,Forged,0,0.6357702445006125,synthetic_for_roc
forged_0207,Forged,0,0.6745919691350045,synthetic_for_roc
forged_0208,Forged,0,0.5835074289374482,synthetic_for_roc
forged_0209,Forged,0,0.6915878417194955,synthetic_for_roc
forged_0210,Forged,0,0.5870545065024122,synthetic_for_roc
forged_0211,Forged,0,0.6641542203894698,synthetic_for_roc
forged_0212,Forged,0,0.6988817061483396,synthetic_for_roc
forged_0213,Forged,0,0.7198454605479127,synthetic_for_roc
forged_0214,Forged,0,0.6351875797773473,synthetic_for_roc
forged_0215,Forged,0,0.9774721529766363,synthetic_for_roc
forged_0216,Forged,0,0.7325797974526947,synthetic_for_roc
forged_0217,Forged,0,0.4546012333302838,synthetic_for_roc
forged_0218,Forged,0,0.8261413836431643,synthetic_for_roc
forged_0219,Forged,0,0.6036878310613755,synthetic_for_roc
forged_0220,Forged,0,0.7976581331156821,synthetic_for_roc
forged_0221,Forged,0,0.8868232839225583,synthetic_for_roc
forged_0222,Forged,0,0.7078690155543913,synthetic_for_roc
forged_0223,Forged,0,0.8554418898102284,synthetic_for_roc
forged_0224,Forged,0,0.6560386569410278,synthetic_for_roc
forged_0225,Forged,0,0.7274326248348455,synthetic_for_roc
forged_0226,Forged,0,0.7178023442373453,synthetic_for_roc
forged_0227,Forged,0,0.6962113757261946,synthetic_for_roc
forged_0228,Forged,0,0.4945082339861802,synthetic_for_roc
forged_0229,Forged,0,0.6627558761756202,synthetic_for_roc
forged_0230,Forged,0,0.6984189696849894,synthetic_for_roc
forged_0231,Forged,0,0.8382735499544214,synthetic_for_roc
forged_0232,Forged,0,0.6996931363693084,synthetic_for_roc
forged_0233,Forged,0,0.6121268593698381,synthetic_for_roc
forged_0234,Forged,0,0.6642946535492973,synthetic_for_roc
forged_0235,Forged,0,0.6405482483446382,synthetic_for_roc
forged_0236,Forged,0,0.6714114092427692,synthetic_for_roc
forged_0237,Forged,0,0.552522571547192,synthetic_for_roc
forged_0238,Forged,0,0.6429596228566938,synthetic_for_roc
forged_0239,Forged,0,0.7658984119690226,synthetic_for_roc
forged_0240,Forged,0,0.8385628087123898,synthetic_for_roc
forged_0241,Forged,0,0.4315536959215019,synthetic_for_roc
forged_0242,Forged,0,0.7838422300567707,synthetic_for_roc
forged_0243,Forged,0,0.7141508948295981,synthetic_for_roc
forged_0244,Forged,0,0.6288023908630052,synthetic_for_roc
forged_0245,Forged,0,0.7802844707308194,synthetic_for_roc
forged_0246,Forged,0,0.5787473747542314,synthetic_for_roc
forged_0247,Forged,0,0.7558312175102115,synthetic_for_roc
forged_0248,Forged,0,0.7797621863165617,synthetic_for_roc
forged_0249,Forged,0,0.8958182761831031,synthetic_for_roc
forged_0250,Forged,0,0.6136689764163665,synthetic_for_roc
forged_0251,Forged,0,0.8139529933805164,synthetic_for_roc
forged_0252,Forged,0,0.7289441170901088,synthetic_for_roc
forged_0253,Forged,0,0.5930987068095139,synthetic_for_roc
forged_0254,Forged,0,0.7278812833984444,synthetic_for_roc
forged_0255,Forged,0,0.7216930760203759,synthetic_for_roc
forged_0256,Forged,0,0.7073740531275818,synthetic_for_roc
forged_0257,Forged,0,0.7375266460343758,synthetic_for_roc
forged_0258,Forged,0,0.7885455340068139,synthetic_for_roc
forged_0259,Forged,0,0.5980020003349338,synthetic_for_roc
forged_0260,Forged,0,0.5270822612020909,synthetic_for_roc
forged_0261,Forged,0,0.6131891632050634,synthetic_for_roc
forged_0262,Forged,0,0.6410447717001757,synthetic_for_roc
forged_0263,Forged,0,0.6318585704257482,synthetic_for_roc
forged_0264,Forged,0,0.5700299787463672,synthetic_for_roc
forged_0265,Forged,0,0.6543563709040053,synthetic_for_roc
forged_0266,Forged,0,0.6818168795405734,synthetic_for_roc
forged_0267,Forged,0,0.6971788874608422,synthetic_for_roc
